CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CID-03246,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,95.47,807.1,Yes
CID-03247,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,53.79,4731.94,Yes
CID-03248,Male,0,Yes,Yes,63,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,66.37,3692.14,Yes
CID-03249,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,81.18,46.86,Yes
CID-03250,Male,0,Yes,No,21,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,115.34,1502.63,Yes
CID-03251,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,23.53,2091.48,No
CID-03252,Male,1,Yes,No,70,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,75.58,4176.88,No
CID-03253,Male,0,Yes,No,53,Yes,No phone service,Fiber optic,No internet service,Yes,One year,No,Mailed check,62.84,390.91,No
CID-03254,Female,0,No,Yes,62,Yes,No,DSL,No,No,One year,Yes,Credit card,100.28,880.03,No
CID-03255,Female,1,No,No,55,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,23.61,1842.28,Yes
CID-03256,Male,0,No,No,7,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,19.23,3000.32,No
CID-03257,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,27.59,3655.69,No
CID-03258,Female,0,No,No,16,Yes,No,No,Yes,No,Two year,Yes,Electronic check,75.55,5753.05,No
CID-03259,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,94.37,1043.03,No
CID-03260,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Electronic check,46.97,2597.03,No
CID-03261,Male,0,Yes,Yes,61,No,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,101.51,4630.75,No
CID-03262,Female,0,No,Yes,58,Yes,No,DSL,Yes,Yes,Two year,Yes,Mailed check,23.93,3188.36,No
CID-03263,Female,0,No,No,64,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,29.82,559.89,Yes
CID-03264,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,One year,Yes,Electronic check,38.79,4495.03,No
CID-03265,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,119.43,5905.87,Yes
CID-03266,Male,0,No,No,24,Yes,Yes,No,No,No,Two year,Yes,Electronic check,63.48,3233.09,No
CID-03267,Male,1,Yes,Yes,38,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,24.63,4751.41,No
CID-03268,Male,0,No,No,69,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,114.56,938.85,No
CID-03269,Male,0,No,No,13,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,91.47,216.89,No
CID-03270,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,110.26,663.59,No
CID-03271,Male,0,Yes,Yes,26,No,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,73.32,2658.07,Yes
CID-03272,Male,1,No,No,40,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,73.06,120.48,No
CID-03273,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,82.64,690.84,No
CID-03274,Male,1,No,No,72,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,85.18,1982.42,No
CID-03275,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,29.0,1337.02,Yes
CID-03276,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,75.65,747.98,No
CID-03277,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,95.01,4103.29,Yes
CID-03278,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,100.75,2012.51,Yes
CID-03279,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Mailed check,106.59,5659.94,No
CID-03280,Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Bank transfer,113.26,87.07,No
CID-03281,Female,0,Yes,Yes,71,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,36.5,5677.0,No
CID-03282,Female,0,Yes,No,59,Yes,No,DSL,Yes,No,Two year,No,Mailed check,47.94,1019.28,No
CID-03283,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Electronic check,114.14,4094.82,No
CID-03284,Male,0,Yes,No,7,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,26.95,1739.75,No
CID-03285,Female,0,No,No,21,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,34.0,115.63,Yes
CID-03286,Male,0,No,No,34,Yes,No,DSL,Yes,No,One year,No,Electronic check,117.29,5535.16,Yes
CID-03287,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,97.15,197.48,No
CID-03288,Female,0,No,No,10,Yes,No phone service,DSL,No,No,Month-to-month,No,Credit card,101.08,6016.44,No
CID-03289,Male,0,Yes,No,56,No,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Mailed check,33.34,3109.84,No
CID-03290,Male,1,Yes,No,28,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.55,1488.38,No
CID-03291,Male,0,Yes,No,42,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,53.79,801.3,No
CID-03292,Male,0,Yes,Yes,62,No,No phone service,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,38.88,331.31,No
CID-03293,Female,0,Yes,Yes,48,Yes,Yes,DSL,No internet service,No,One year,Yes,Mailed check,87.53,5045.15,No
CID-03294,Female,1,No,Yes,2,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,119.16,2610.67,Yes
CID-03295,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,115.25,2023.02,No
CID-03296,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,36.84,1291.01,Yes
CID-03297,Male,0,No,Yes,68,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Mailed check,77.08,1056.87,No
CID-03298,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,75.62,641.87,Yes
CID-03299,Female,0,Yes,No,69,No,No,No,No,No,Month-to-month,Yes,Bank transfer,28.65,5653.19,No
CID-03300,Male,0,Yes,Yes,57,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,67.29,4246.1,No
CID-03301,Male,1,Yes,No,48,Yes,No,No,No,No,One year,No,Credit card,104.64,1831.03,No
CID-03302,Male,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer,46.46,547.7,No
CID-03303,Male,0,Yes,No,72,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,47.25,1617.74,No
CID-03304,Female,0,Yes,Yes,2,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,32.65,2947.43,Yes
CID-03305,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,One year,No,Credit card,33.56,2426.52,No
CID-03306,Male,0,Yes,Yes,20,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,55.42,7068.14,No
CID-03307,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No internet service,One year,No,Mailed check,67.63,2551.13,No
CID-03308,Female,0,No,Yes,13,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Electronic check,106.47,3331.0,No
CID-03309,Male,1,Yes,No,3,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,67.46,2903.0,No
CID-03310,Female,0,No,No,26,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,113.62,1345.19,Yes
CID-03311,Male,0,No,Yes,65,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,80.51,348.08,No
CID-03312,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,106.5,1546.88,No
CID-03313,Female,0,No,Yes,26,No,Yes,No,No,No,Month-to-month,No,Electronic check,115.09,5997.78,No
CID-03314,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,34.43,2062.1,Yes
CID-03315,Female,0,No,No,31,No,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,112.34,2162.57,Yes
CID-03316,Female,0,Yes,No,68,No,Yes,DSL,Yes,No,Two year,Yes,Mailed check,102.7,5738.27,No
CID-03317,Male,0,No,No,3,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,96.9,3294.2,No
CID-03318,Male,0,Yes,No,6,Yes,No,No,No,No internet service,Two year,No,Credit card,75.08,1301.24,No
CID-03319,Female,1,No,No,72,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,63.18,6861.26,Yes
CID-03320,Male,0,No,Yes,19,No,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.63,1665.67,Yes
CID-03321,Male,0,Yes,No,0,Yes,No,No,No,No internet service,One year,Yes,Bank transfer,38.7,998.47,Yes
CID-03322,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,105.76,4876.17,Yes
CID-03323,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,66.56,635.22,No
CID-03324,Male,1,Yes,No,60,Yes,No,No,No,No internet service,One year,Yes,Electronic check,31.33,3062.72,Yes
CID-03325,Male,0,Yes,Yes,69,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,64.66,2329.11,Yes
CID-03326,Female,0,No,No,67,Yes,Yes,No,No internet service,Yes,Two year,No,Credit card,89.6,5869.24,No
CID-03327,Female,0,No,No,6,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,35.51,52.35,No
CID-03328,Female,0,Yes,Yes,7,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.75,1001.17,Yes
CID-03329,Female,1,Yes,No,29,Yes,Yes,DSL,No internet service,No,One year,Yes,Credit card,92.76,1335.56,No
CID-03330,Male,1,Yes,No,59,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,53.41,342.56,No
CID-03331,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,101.44,328.38,Yes
CID-03332,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,102.01,3972.47,Yes
CID-03333,Male,0,No,No,4,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,104.52,1664.16,Yes
CID-03334,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer,27.03,6125.69,No
CID-03335,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,46.27,1165.96,No
CID-03336,Male,0,No,No,55,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Mailed check,23.35,1119.78,No
CID-03337,Female,0,Yes,No,30,No,No,No,No,No,Month-to-month,Yes,Electronic check,111.19,2213.74,Yes
CID-03338,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer,95.5,200.83,No
CID-03339,Male,0,No,No,18,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Electronic check,29.85,100.35,Yes
CID-03340,Male,0,No,No,49,No,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,25.53,532.33,Yes
CID-03341,Female,0,No,Yes,27,Yes,No,DSL,Yes,No internet service,One year,Yes,Electronic check,32.39,501.19,No
CID-03342,Male,0,No,No,29,Yes,No,DSL,No internet service,No,One year,Yes,Electronic check,119.69,596.49,No
CID-03343,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,112.75,986.03,No
CID-03344,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Credit card,91.02,1542.21,No
CID-03345,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Electronic check,88.77,1518.89,No
CID-03346,Female,1,Yes,No,39,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,23.03,1008.38,Yes
CID-03347,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,42.5,1862.29,No
CID-03348,Male,0,No,Yes,27,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,102.13,433.07,No
CID-03349,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,53.15,1429.0,No
CID-03350,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.47,253.12,Yes
CID-03351,Female,0,Yes,No,34,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,65.37,2127.23,Yes
CID-03352,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No internet service,One year,Yes,Bank transfer,71.29,4473.32,No
CID-03353,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,88.56,2505.08,Yes
CID-03354,Male,1,Yes,No,7,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,36.62,1152.26,No
CID-03355,Male,0,No,Yes,1,Yes,No,DSL,No internet service,No internet service,One year,Yes,Electronic check,92.68,4082.87,No
CID-03356,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,37.61,420.41,Yes
CID-03357,Female,0,No,Yes,13,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,37.38,3674.35,No
CID-03358,Female,0,Yes,No,14,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Electronic check,18.01,2122.96,Yes
CID-03359,Female,1,Yes,No,59,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,30.35,1648.84,No
CID-03360,Female,0,No,No,53,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,94.44,956.17,No
CID-03361,Male,0,No,No,52,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,47.54,4399.35,No
CID-03362,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,115.76,4284.2,Yes
CID-03363,Male,0,No,No,25,No,No phone service,DSL,No,No,One year,Yes,Credit card,115.85,7069.74,No
CID-03364,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No internet service,Two year,No,Bank transfer,110.91,4390.13,No
CID-03365,Female,0,No,No,15,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,25.26,1224.08,Yes
CID-03366,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,61.29,1258.8,Yes
CID-03367,Male,1,No,No,61,Yes,Yes,DSL,No,Yes,One year,No,Credit card,106.97,5142.54,No
CID-03368,Female,0,Yes,No,12,Yes,No,No,Yes,No,One year,No,Credit card,100.12,1383.0,No
CID-03369,Male,1,No,Yes,21,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,78.49,4710.42,No
CID-03370,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,76.1,2327.15,Yes
CID-03371,Male,1,No,No,69,Yes,No,DSL,No internet service,No,Two year,Yes,Mailed check,52.23,1983.52,No
CID-03372,Male,0,No,No,70,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,78.48,3974.09,No
CID-03373,Male,0,Yes,Yes,29,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.1,2564.04,Yes
CID-03374,Female,0,No,No,47,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,48.05,210.43,Yes
CID-03375,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,68.51,3478.89,Yes
CID-03376,Female,0,Yes,No,40,No,No,No,No,No internet service,Month-to-month,Yes,Credit card,47.48,848.41,No
CID-03377,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,97.74,6061.23,No
CID-03378,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,96.61,570.75,No
CID-03379,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,75.52,1310.42,No
CID-03380,Male,0,Yes,No,58,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,68.78,1533.51,Yes
CID-03381,Female,0,Yes,No,32,Yes,No phone service,No,No,Yes,One year,No,Mailed check,79.48,1054.94,No
CID-03382,Male,0,No,No,52,No,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,42.89,3909.5,No
CID-03383,Female,0,No,No,30,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,26.14,1332.99,Yes
CID-03384,Male,0,Yes,No,51,No,No,DSL,No,No,Month-to-month,No,Credit card,69.87,678.38,Yes
CID-03385,Male,0,Yes,No,69,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,48.75,3785.35,No
CID-03386,Male,1,No,No,0,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,85.7,4803.27,No
CID-03387,Male,0,No,Yes,32,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,77.39,870.29,No
CID-03388,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer,62.77,7537.37,No
CID-03389,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,108.15,886.28,Yes
CID-03390,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card,110.25,994.27,Yes
CID-03391,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,55.63,2293.8,Yes
CID-03392,Female,0,No,No,50,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,61.06,5883.09,No
CID-03393,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,101.03,1830.68,No
CID-03394,Male,1,Yes,No,47,No,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,30.79,147.69,No
CID-03395,Male,0,Yes,Yes,47,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,26.81,2850.08,No
CID-03396,Male,1,No,Yes,33,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,112.93,2888.43,No
CID-03397,Male,1,No,No,18,Yes,No phone service,No,No,No,Month-to-month,No,Bank transfer,110.71,2268.5,No
CID-03398,Male,0,Yes,No,17,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,77.43,882.85,No
CID-03399,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,72.78,1173.06,Yes
CID-03400,Male,0,Yes,Yes,64,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,60.45,3852.66,No
CID-03401,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,67.46,222.57,No
CID-03402,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer,35.29,3751.8,No
CID-03403,Female,0,No,No,5,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,29.41,3166.45,Yes
CID-03404,Female,0,Yes,Yes,49,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,29.93,4946.02,Yes
CID-03405,Female,0,No,No,47,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,93.44,3829.84,Yes
CID-03406,Male,0,No,No,45,No,No,Fiber optic,No,No,One year,No,Electronic check,107.11,2015.21,Yes
CID-03407,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,118.48,1802.65,No
CID-03408,Female,0,No,Yes,6,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,73.98,2216.46,No
CID-03409,Female,0,Yes,Yes,69,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.9,1918.09,Yes
CID-03410,Female,0,Yes,No,23,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,64.25,2668.79,No
CID-03411,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,One year,No,Credit card,22.22,1675.33,Yes
CID-03412,Male,0,No,No,5,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,113.91,1756.53,Yes
CID-03413,Male,0,No,No,68,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Electronic check,70.09,1302.2,No
CID-03414,Male,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.21,3197.66,No
CID-03415,Male,0,Yes,No,67,No,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,110.74,4415.29,No
CID-03416,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,115.69,6900.06,No
CID-03417,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,Yes,One year,No,Electronic check,47.03,4520.98,No
CID-03418,Female,0,Yes,No,23,Yes,No phone service,No,No,No internet service,Two year,Yes,Bank transfer,51.6,3672.8,No
CID-03419,Female,0,No,No,35,Yes,No phone service,No,No,No internet service,Month-to-month,No,Electronic check,72.16,60.86,Yes
CID-03420,Female,0,No,No,59,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,107.22,4504.19,No
CID-03421,Male,0,No,Yes,43,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,82.78,453.79,No
CID-03422,Female,1,No,Yes,7,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,27.41,2623.12,No
CID-03423,Female,0,No,Yes,54,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,42.01,2828.92,No
CID-03424,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,One year,Yes,Mailed check,28.55,1882.49,No
CID-03425,Female,0,Yes,No,56,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Credit card,107.53,961.53,Yes
CID-03426,Female,0,No,Yes,24,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,31.92,1773.84,No
CID-03427,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,90.43,2032.6,No
CID-03428,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,18.79,7063.59,No
CID-03429,Male,1,Yes,Yes,38,Yes,No phone service,DSL,No,Yes,Two year,No,Mailed check,41.32,4831.52,Yes
CID-03430,Female,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,53.12,331.2,No
CID-03431,Male,0,Yes,Yes,4,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Electronic check,54.18,2525.83,Yes
CID-03432,Female,0,No,No,13,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card,91.2,2068.78,No
CID-03433,Female,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,Two year,Yes,Credit card,49.21,6223.77,No
CID-03434,Female,0,No,No,7,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,41.83,7365.46,No
CID-03435,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,41.57,2100.62,Yes
CID-03436,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,Two year,No,Mailed check,47.15,1501.54,Yes
CID-03437,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,One year,No,Credit card,46.83,3117.89,No
CID-03438,Female,0,No,Yes,51,Yes,No,DSL,No,No internet service,Month-to-month,No,Electronic check,107.91,7718.06,Yes
CID-03439,Female,0,Yes,No,27,Yes,No,No,No,No,Two year,No,Bank transfer,19.48,2950.49,No
CID-03440,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,50.72,6653.99,No
CID-03441,Female,0,No,No,56,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,81.26,63.22,Yes
CID-03442,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,25.63,4005.33,Yes
CID-03443,Female,0,No,No,6,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,41.55,4295.84,Yes
CID-03444,Female,0,No,No,62,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer,92.44,1832.38,No
CID-03445,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,98.02,3124.0,Yes
CID-03446,Male,0,No,No,31,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,29.15,4512.14,No
CID-03447,Female,0,Yes,No,20,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,95.38,4556.51,No
